id;title;description;vendor;published;cvss_score;severity;attack_vector;cwe_category;cwe_explanation;source
JVN:80006084;JVN#80006084: Web Kyukincho vulnerable to cross-site scripting;Web Kyukincho provided by Intercom, Inc. Web Kyukincho contains a cross-site scripting vulnerability...;Intercom DDS;25/06/2014 00:00;43;MEDIUM;;CWE-79;This vulnerability falls under CWE-79 (Cross-site Scripting), which occurs when untrusted user input is not properly sanitized and is then included in a web page that is sent to the user's browser.  This allows attackers to execute malicious scripts in victims� browsers, potentially hijacking user sessions, stealing sensitive information, or redirecting users to malicious websites.;Vulners
NMAP:ENIP-INFO.NSE;enip-info NSE Script;"Information that is parsed includes Device Type, Vendor ID, Product name, Serial Number, Product code, Revision Number, status, state, as well as the Device IP. 

This script was written based of information collected by using the the Wireshark dissector for CIP, and EtherNet/IP, The original information was collected by running a modified version of the ethernetip.py script (<https://github.com/paperwork/pyenip>) 

<http://digitalbond.com>

##  Example Usage 
    
    
    nmap --script enip-info -sU -p 44818 <host>
    
    

##  Script Output 
    
    
    PORT		STATE	SERVICE			REASON
    44818/tcp open 	EtherNet-IP-2	syn-ack
    | enip-info:
    |   type: Communications Adapter (12)
    |   vendor: Rockwell Automation/Allen-Bradley (1)
    |   productName: 1769-L32E Ethernet Port
    |   serialNumber: 0x000000
    |   productCode: 158
    |   revision: 3.7
    |   status: 0x0030
    |   state: 0x03
    |_  ipAddress: 192.168.1.123

##  Requires 

  * [ipOps](<../lib/ipOps.html>)
  * [nmap](<../lib/nmap.html>)
  * [shortport](<../lib/shortport.html>)
  * [stdnse](<../lib/stdnse.html>)
  * [string](<>)

* * *
...";RTI Connext DDS;22/05/2014 18:25;100;;;CWE-212;The Nmap script outputs detailed device information including Vendor ID, Product name, Serial Number, Product code, and Revision Number. This information could be leveraged by an attacker to fingerprint the device, identify vulnerabilities, and plan further attacks.;Vulners
CVE-2024-30259;CVE-2024-30259;"FastDDS is a C++ implementation of the DDS (Data Distribution Service) standard of the OMG (Object Management Group). Prior to versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8, when a publisher serves malformed `RTPS` packet, heap buffer overflow occurs on the subscriber. This can remotely crash any Fast-DDS process, potentially leading to a DOS attack. Versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8 contain a patch for the issue.
";Fast DDS;14/05/2024 15:22;82;HIGH;;CWE-122;CWE-122 (Heap-based Buffer Overflow) occurs as the vulnerability allows an attacker to overflow a buffer on the heap by sending a malformed RTPS packet, potentially leading to remote code execution.;Vulners
DEBIANCVE:CVE-2024-30259;CVE-2024-30259;FastDDS is a C++ implementation of the DDS (Data Distribution Service) standard of the OMG (Object Management Group). Prior to versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8, when a publisher serves malformed `RTPS` packet, heap buffer overflow occurs on the subscriber. This can remotely crash any Fast-DDS process, potentially leading to a DOS attack. Versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8 contain a patch for the issue.;Fast DDS;14/05/2024 15:22;82;HIGH;;CWE-122;CWE-122 (Heap-based Buffer Overflow) occurs when the code writing to a heap buffer overruns the buffer's boundary, potentially overwriting adjacent data or executing arbitrary code.;Vulners
NVD:CVE-2024-30259;CVE-2024-30259;"FastDDS is a C++ implementation of the DDS (Data Distribution Service) standard of the OMG (Object Management Group). Prior to versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8, when a publisher serves malformed `RTPS` packet, heap buffer overflow occurs on the subscriber. This can remotely crash any Fast-DDS process, potentially leading to a DOS attack. Versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8 contain a patch for the issue.
";Fast DDS;14/05/2024 15:22;82;HIGH;;CWE-122;This vulnerability is due to a heap buffer overflow, which occurs when data is written outside the allocated memory space of the heap. Attackers can exploit this by crafting malformed RTPS packets to cause a crash, leading to a denial of service.;Vulners
DEBIANCVE:CVE-2024-30258;CVE-2024-30258;FastDDS is a C++ implementation of the DDS (Data Distribution Service) standard of the OMG (Object Management Group). Prior to versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8, when a publisher serves a malformed `RTPS` packet, the subscriber crashes when creating `pthread`. This can remotely crash any Fast-DDS process, potentially leading to a DOS attack. Versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8 contain a patch for the issue.;Fast DDS;14/05/2024 15:22;82;HIGH;;CWE-120;This vulnerability involves a buffer overflow, occurring when FastDDS attempts to create a pthread (POSIX thread) without properly handling a malformed RTPS packet. This could allow an attacker to crash the subscriber process, leading to a denial of service.;Vulners
CVE-2024-30258;CVE-2024-30258;"FastDDS is a C++ implementation of the DDS (Data Distribution Service) standard of the OMG (Object Management Group). Prior to versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8, when a publisher serves a malformed `RTPS` packet, the subscriber crashes when creating `pthread`. This can remotely crash any Fast-DDS process, potentially leading to a DOS attack. Versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8 contain a patch for the issue.
";RTI Connext DDS;14/05/2024 15:22;82;HIGH;;CWE-20;This vulnerability is a type of  'Improper Input Validation' because the FastDDS subscriber crashes due to not properly validating the 'RTPS' packet received from the publisher. This lack of validation allows a malformed packet to cause a crash.;Vulners
OSV:CVE-2024-30258;CVE-2024-30258;"FastDDS is a C++ implementation of the DDS (Data Distribution Service) standard of the OMG (Object Management Group). Prior to versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8, when a publisher serves a malformed `RTPS` packet, the subscriber crashes when creating `pthread`. This can remotely crash any Fast-DDS process, potentially leading to a DOS attack. Versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8 contain a patch for the issue.
";Fast DDS;14/05/2024 15:22;82;HIGH;;CWE-20;The vulnerability stems from improper input validation of the 'RTPS' packet, allowing for a specially crafted packet to crash the subscriber process during thread creation. This falls under CWE-20, which broadly covers improper input validation.;Vulners
NVD:CVE-2024-30258;CVE-2024-30258;"FastDDS is a C++ implementation of the DDS (Data Distribution Service) standard of the OMG (Object Management Group). Prior to versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8, when a publisher serves a malformed `RTPS` packet, the subscriber crashes when creating `pthread`. This can remotely crash any Fast-DDS process, potentially leading to a DOS attack. Versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8 contain a patch for the issue.
";Fast DDS;14/05/2024 15:22;82;HIGH;;CWE-120;This vulnerability is a classic example of a buffer overflow, where a malformed packet can cause data to be written outside of the intended buffer, leading to a crash. ;Vulners
OSV:CVE-2024-30259;CVE-2024-30259;FastDDS is a C++ implementation of the DDS (Data Distribution Service) standard of the OMG (Object Management Group). Prior to versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8, when a publisher serves malformed `RTPS` packet, heap buffer overflow occurs on the subscriber. This can remotely crash any Fast-DDS process, potentially leading to a DOS attack. Versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8 contain a patch for the issue.;Fast DDS;14/05/2024 15:22;82;HIGH;;CWE-122;CWE-122 (Heap-based Buffer Overflow) occurs when the code writing to a heap buffer overruns the buffer's boundary, potentially overwriting adjacent data or executing arbitrary code.;Vulners
UB:CVE-2024-30259;CVE-2024-30259;"FastDDS is a C++ implementation of the DDS (Data Distribution Service)
standard of the OMG (Object Management Group). Prior to versions 2.14.1,
2.13.5, 2.10.4, and 2.6.8, when a publisher serves malformed `RTPS` packet,
heap buffer overflow occurs on the subscriber. This can remotely crash any
Fast-DDS process, potentially leading to a DOS attack. Versions 2.14.1,
2.13.5, 2.10.4, and 2.6.8 contain a patch for the issue.";Fast DDS;14/05/2024 00:00;82;HIGH;;CWE-122;Heap-based buffer overflow occurs when the code writes outside the allocated memory on the heap. This vulnerability allows attackers to overwrite critical data or execute arbitrary code, potentially leading to a crash (DoS) or remote code execution.;Vulners
UB:CVE-2024-30258;CVE-2024-30258;"FastDDS is a C++ implementation of the DDS (Data Distribution Service)
standard of the OMG (Object Management Group). Prior to versions 2.14.1,
2.13.5, 2.10.4, and 2.6.8, when a publisher serves a malformed `RTPS`
packet, the subscriber crashes when creating `pthread`. This can remotely
crash any Fast-DDS process, potentially leading to a DOS attack. Versions
2.14.1, 2.13.5, 2.10.4, and 2.6.8 contain a patch for the issue.";Fast DDS;14/05/2024 00:00;82;HIGH;;CWE-120;CWE-120 (Classic Buffer Overflow) occurs because the software copies attacker-controlled data into a fixed-size buffer without verifying that the data fits within the buffer boundaries. In this case, the malformed RTPS packet acts as the attacker-controlled data leading to the crash during pthread creation.;Vulners
VULNRICHMENT:CVE-2024-30259;CVE-2024-30259 FastDDS heap buffer overflow when publisher sends malformed packet;"FastDDS is a C++ implementation of the DDS (Data Distribution Service) standard of the OMG (Object Management Group). Prior to versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8, when a publisher serves malformed `RTPS` packet, heap buffer overflow occurs on the subscriber. This can remotely crash any Fast-DDS process, potentially leading to a DOS attack. Versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8 contain a patch for the issue.
";Fast DDS;13/05/2024 14:45;82;HIGH;;CWE-122;CWE-122 (Heap-based Buffer Overflow) occurs as the software writes data past the allocated buffer size on the heap, potentially allowing an attacker to overwrite critical data or execute arbitrary code.;Vulners
CVELIST:CVE-2024-30259;CVE-2024-30259 FastDDS heap buffer overflow when publisher sends malformed packet;"FastDDS is a C++ implementation of the DDS (Data Distribution Service) standard of the OMG (Object Management Group). Prior to versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8, when a publisher serves malformed `RTPS` packet, heap buffer overflow occurs on the subscriber. This can remotely crash any Fast-DDS process, potentially leading to a DOS attack. Versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8 contain a patch for the issue.
";Fast DDS;13/05/2024 14:45;82;HIGH;;CWE-120;This vulnerability is classified as CWE-120, 'Buffer Copy without Checking Size of Input Data,'  because the subscriber process in FastDDS doesn't properly check the size of incoming 'RTPS' packets before writing them to memory. This allows a malicious actor to send oversized or malformed packets that overflow the allocated buffer, leading to a crash.;Vulners
VULNRICHMENT:CVE-2024-30258;CVE-2024-30258 FastDDS crash when publisher send malformed packet;"FastDDS is a C++ implementation of the DDS (Data Distribution Service) standard of the OMG (Object Management Group). Prior to versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8, when a publisher serves a malformed `RTPS` packet, the subscriber crashes when creating `pthread`. This can remotely crash any Fast-DDS process, potentially leading to a DOS attack. Versions 2.14.1, 2.13.5, 2.10.4, and 2.6.8 contain a patch for the issue.
";Fast DDS;13/05/2024 14:41;82;HIGH;;CWE-20;This vulnerability falls under CWE-20, Improper Input Validation. The vulnerability occurs because FastDDS fails to properly validate a malformed RTPS packet from a publisher, leading to a crash during thread creation in the subscriber.;Vulners
